file,type,length,modification,result
007490,Hip-Hop,10,flanger,"{""metadata"":{""timestamp_utc"":""2024-06-11 23:12:07"",""custom_files"":[{""Genre"":""Hip-Hop"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9180,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9180,""play_offset_ms"":9660,""score"":100,""Album"":""Seeing Things"",""title"":""007490.mp3.db"",""Title"":""Follow That"",""Track Number"":"""",""Artist"":""BrokeMC"",""bucket_id"":""22150"",""acrid"":""ecbaf77184ff60b5eb88596f612836d3"",""Comment"":"""",""duration_ms"":29700}]},""result_type"":0,""cost_time"":0.60699987411499,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007490,Hip-Hop,10,echo,"{""cost_time"":2.5830001831055,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9180,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9180,""play_offset_ms"":10140,""Artist"":""BrokeMC"",""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""acrid"":""ecbaf77184ff60b5eb88596f612836d3"",""Album"":""Seeing Things"",""score"":100,""title"":""007490.mp3.db"",""Title"":""Follow That"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 23:12:10""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007490,Hip-Hop,10,band,"{""cost_time"":0.57399988174438,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 23:12:11"",""custom_files"":[{""db_end_time_offset_ms"":9360,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9360,""play_offset_ms"":9600,""title"":""007490.mp3.db"",""Album"":""Seeing Things"",""Artist"":""BrokeMC"",""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""score"":100,""duration_ms"":29700,""acrid"":""ecbaf77184ff60b5eb88596f612836d3"",""Title"":""Follow That"",""bucket_id"":""22150"",""db_begin_time_offset_ms"":0}]}}
"
007490,Hip-Hop,10,chorus,"{""metadata"":{""timestamp_utc"":""2024-06-11 23:12:12"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9320,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9320,""play_offset_ms"":9560,""score"":100,""Title"":""Follow That"",""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""title"":""007490.mp3.db"",""Album"":""Seeing Things"",""Artist"":""BrokeMC"",""acrid"":""ecbaf77184ff60b5eb88596f612836d3"",""bucket_id"":""22150"",""duration_ms"":29700}]},""cost_time"":0.59599995613098,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007491,Hip-Hop,10,flanger,"{""metadata"":{""timestamp_utc"":""2024-06-11 23:12:14"",""custom_files"":[{""acrid"":""fd12a43e33e18e47cdf1f4289d54fa67"",""db_end_time_offset_ms"":9440,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9440,""play_offset_ms"":9680,""score"":100,""Title"":""broke Pimpin"",""Album"":""Seeing Things"",""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""db_begin_time_offset_ms"":0,""Artist"":""BrokeMC"",""title"":""007491.mp3.db"",""bucket_id"":""22150"",""duration_ms"":29740}]},""result_type"":0,""cost_time"":0.53900003433228,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007491,Hip-Hop,10,echo,"{""metadata"":{""timestamp_utc"":""2024-06-11 23:12:15"",""custom_files"":[{""acrid"":""fd12a43e33e18e47cdf1f4289d54fa67"",""db_end_time_offset_ms"":9440,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9440,""play_offset_ms"":10160,""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""Album"":""Seeing Things"",""title"":""007491.mp3.db"",""db_begin_time_offset_ms"":0,""score"":100,""Title"":""broke Pimpin"",""Artist"":""BrokeMC"",""bucket_id"":""22150"",""duration_ms"":29740}]},""cost_time"":0.67300009727478,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007491,Hip-Hop,10,band,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.1159999370575,""metadata"":{""custom_files"":[{""Artist"":""BrokeMC"",""Comment"":"""",""acrid"":""fd12a43e33e18e47cdf1f4289d54fa67"",""Genre"":""Hip-Hop"",""bucket_id"":""22150"",""duration_ms"":29740,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9460,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9460,""play_offset_ms"":9680,""Album"":""Seeing Things"",""title"":""007491.mp3.db"",""Track Number"":"""",""Title"":""broke Pimpin""}],""timestamp_utc"":""2024-06-11 23:12:17""}}
"
007491,Hip-Hop,10,chorus,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 23:12:19"",""custom_files"":[{""Title"":""broke Pimpin"",""Album"":""Seeing Things"",""Artist"":""BrokeMC"",""title"":""007491.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""sample_begin_time_offset_ms"":0,""acrid"":""fd12a43e33e18e47cdf1f4289d54fa67"",""play_offset_ms"":9740,""score"":100,""bucket_id"":""22150"",""duration_ms"":29740,""db_end_time_offset_ms"":9280,""db_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9280}]},""cost_time"":1.4300000667572}
"
007492,Hip-Hop,10,flanger,"{""metadata"":{""timestamp_utc"":""2024-06-11 23:12:21"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9340,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9340,""play_offset_ms"":9680,""Title"":""In the Dark"",""score"":100,""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""title"":""007492.mp3.db"",""Album"":""Seeing Things"",""Artist"":""BrokeMC"",""acrid"":""835e089183ee8f5702c4f6cc8ef149f5"",""bucket_id"":""22150"",""duration_ms"":29700}]},""cost_time"":0.57399988174438,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007492,Hip-Hop,10,echo,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":1.7999999523163,""metadata"":{""timestamp_utc"":""2024-06-11 23:12:23"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9340,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9340,""play_offset_ms"":10220,""Title"":""In the Dark"",""Album"":""Seeing Things"",""Artist"":""BrokeMC"",""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""duration_ms"":29700,""acrid"":""835e089183ee8f5702c4f6cc8ef149f5"",""title"":""007492.mp3.db"",""bucket_id"":""22150""}]},""result_type"":0}
"
007492,Hip-Hop,10,band,"{""cost_time"":0.62100005149841,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 23:12:24"",""custom_files"":[{""db_end_time_offset_ms"":9360,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9360,""play_offset_ms"":9700,""title"":""007492.mp3.db"",""Album"":""Seeing Things"",""Title"":""In the Dark"",""Artist"":""BrokeMC"",""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""score"":100,""duration_ms"":29700,""acrid"":""835e089183ee8f5702c4f6cc8ef149f5"",""bucket_id"":""22150"",""db_begin_time_offset_ms"":0}]}}
"
007492,Hip-Hop,10,chorus,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 23:12:25"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":8920,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":8920,""play_offset_ms"":9720,""Title"":""In the Dark"",""bucket_id"":""22150"",""duration_ms"":29700,""title"":""007492.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Hip-Hop"",""Artist"":""BrokeMC"",""acrid"":""835e089183ee8f5702c4f6cc8ef149f5"",""Album"":""Seeing Things""}]},""cost_time"":0.82799983024597,""result_type"":0}
"
007495,Post-Punk,10,flanger,"{""cost_time"":0.61100006103516,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 23:12:28"",""custom_files"":[{""db_end_time_offset_ms"":9580,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9580,""play_offset_ms"":9680,""Artist"":""Homosexuals"",""Genre"":""Post-Punk"",""title"":""007495.mp3.db"",""Title"":""Soft South Africans"",""Track Number"":"""",""Comment"":"""",""acrid"":""4ecddd9c22bf286ab7fd7712720e232c"",""score"":100,""duration_ms"":29700,""Album"":""Live at WFMU's SXSW Showcase at Spiro's in Austin, TX on 3\/14\/2008"",""bucket_id"":""22150"",""db_begin_time_offset_ms"":0}]}}
"
007495,Post-Punk,10,echo,"{""cost_time"":1.6889998912811,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9600,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9600,""play_offset_ms"":10200,""Genre"":""Post-Punk"",""Title"":""Soft South Africans"",""Track Number"":"""",""Comment"":"""",""acrid"":""4ecddd9c22bf286ab7fd7712720e232c"",""Album"":""Live at WFMU's SXSW Showcase at Spiro's in Austin, TX on 3\/14\/2008"",""score"":100,""title"":""007495.mp3.db"",""Artist"":""Homosexuals"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 23:12:30""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007495,Post-Punk,10,band,"{""metadata"":{""timestamp_utc"":""2024-06-11 23:12:31"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9600,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9600,""play_offset_ms"":9640,""score"":100,""Artist"":""Homosexuals"",""Genre"":""Post-Punk"",""Title"":""Soft South Africans"",""Track Number"":"""",""Comment"":"""",""Album"":""Live at WFMU's SXSW Showcase at Spiro's in Austin, TX on 3\/14\/2008"",""title"":""007495.mp3.db"",""acrid"":""4ecddd9c22bf286ab7fd7712720e232c"",""bucket_id"":""22150"",""duration_ms"":29700}]},""result_type"":0,""cost_time"":0.53900003433228,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007495,Post-Punk,10,chorus,"{""status"":{""msg"":""Success"",""code"":0,""version"":""1.0""},""result_type"":0,""cost_time"":1.0729999542236,""metadata"":{""timestamp_utc"":""2024-06-11 23:12:32"",""custom_files"":[{""title"":""007495.mp3.db"",""Album"":""Live at WFMU's SXSW Showcase at Spiro's in Austin, TX on 3\/14\/2008"",""Artist"":""Homosexuals"",""Genre"":""Post-Punk"",""Title"":""Soft South Africans"",""Track Number"":"""",""Comment"":"""",""score"":100,""bucket_id"":""22150"",""acrid"":""4ecddd9c22bf286ab7fd7712720e232c"",""duration_ms"":29700,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9560,""play_offset_ms"":9720,""db_end_time_offset_ms"":9560,""db_begin_time_offset_ms"":0}]}}
"
007526,Pop,10,flanger,"{""cost_time"":2.8120000362396,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9320,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9320,""play_offset_ms"":9680,""acrid"":""6aff468dc2160b9ce5e1242e9349f746"",""Title"":""Easy on the Eyes"",""Artist"":""Monk Turner"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""score"":100,""title"":""007526.mp3.db"",""Album"":""Love Story"",""bucket_id"":""22150"",""duration_ms"":29700,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 23:12:37""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007526,Pop,10,echo,"{""metadata"":{""timestamp_utc"":""2024-06-11 23:12:38"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9340,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9340,""play_offset_ms"":10240,""score"":100,""Title"":""Easy on the Eyes"",""Artist"":""Monk Turner"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""title"":""007526.mp3.db"",""Album"":""Love Story"",""acrid"":""6aff468dc2160b9ce5e1242e9349f746"",""bucket_id"":""22150"",""duration_ms"":29700}]},""cost_time"":0.80099987983704,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007526,Pop,10,band,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":1.6690001487732,""metadata"":{""custom_files"":[{""acrid"":""6aff468dc2160b9ce5e1242e9349f746"",""Title"":""Easy on the Eyes"",""Artist"":""Monk Turner"",""bucket_id"":""22150"",""duration_ms"":29700,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9480,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9480,""play_offset_ms"":9700,""Album"":""Love Story"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""title"":""007526.mp3.db""}],""timestamp_utc"":""2024-06-11 23:12:40""}}
"
007526,Pop,10,chorus,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 23:12:42"",""custom_files"":[{""Album"":""Love Story"",""Title"":""Easy on the Eyes"",""title"":""007526.mp3.db"",""Artist"":""Monk Turner"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9520,""Comment"":"""",""acrid"":""6aff468dc2160b9ce5e1242e9349f746"",""play_offset_ms"":9720,""score"":100,""sample_begin_time_offset_ms"":0,""bucket_id"":""22150"",""duration_ms"":29700,""sample_end_time_offset_ms"":9520,""Track Number"":"""",""Genre"":""Pop""}]},""cost_time"":1.5420000553131}
"
007527,Pop,10,flanger,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":2.257000207901,""metadata"":{""timestamp_utc"":""2024-06-11 23:12:46"",""custom_files"":[{""Title"":""With You"",""Artist"":""Monk Turner"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9320,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9320,""play_offset_ms"":9660,""Album"":""Love Story"",""bucket_id"":""22150"",""duration_ms"":29500,""acrid"":""493fb1e5fa040dfdc71d4172f004fff1"",""title"":""007527.mp3.db"",""score"":100}]},""result_type"":0}
"
007527,Pop,10,echo,"{""metadata"":{""timestamp_utc"":""2024-06-11 23:12:47"",""custom_files"":[{""acrid"":""493fb1e5fa040dfdc71d4172f004fff1"",""db_end_time_offset_ms"":9460,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9460,""play_offset_ms"":10180,""score"":100,""Title"":""With You"",""Album"":""Love Story"",""Artist"":""Monk Turner"",""title"":""007527.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""db_begin_time_offset_ms"":0,""bucket_id"":""22150"",""duration_ms"":29500}]},""result_type"":0,""cost_time"":0.63599991798401,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007527,Pop,10,band,"{""cost_time"":0.72099995613098,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 23:12:48"",""custom_files"":[{""db_end_time_offset_ms"":9380,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9380,""play_offset_ms"":9680,""Title"":""With You"",""Artist"":""Monk Turner"",""title"":""007527.mp3.db"",""Album"":""Love Story"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""acrid"":""493fb1e5fa040dfdc71d4172f004fff1"",""score"":100,""duration_ms"":29500,""bucket_id"":""22150"",""db_begin_time_offset_ms"":0}]}}
"
007527,Pop,10,chorus,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":2.1510000228882,""metadata"":{""custom_files"":[{""acrid"":""493fb1e5fa040dfdc71d4172f004fff1"",""Title"":""With You"",""Artist"":""Monk Turner"",""bucket_id"":""22150"",""duration_ms"":29500,""Track Number"":"""",""Genre"":""Pop"",""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9320,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9320,""play_offset_ms"":9720,""Album"":""Love Story"",""score"":100,""Comment"":"""",""title"":""007527.mp3.db""}],""timestamp_utc"":""2024-06-11 23:12:51""}}
"
007528,Pop,10,flanger,"{""metadata"":{""timestamp_utc"":""2024-06-11 23:12:53"",""custom_files"":[{""acrid"":""fb520c47c78208b5fab47dfe4159fbf1"",""db_end_time_offset_ms"":9460,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9460,""play_offset_ms"":9680,""Title"":""Game"",""score"":100,""Artist"":""Monk Turner"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""Album"":""Love Story"",""title"":""007528.mp3.db"",""db_begin_time_offset_ms"":0,""bucket_id"":""22150"",""duration_ms"":29740}]},""result_type"":0,""cost_time"":0.68099999427795,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007528,Pop,10,echo,"{""metadata"":{""timestamp_utc"":""2024-06-11 23:12:54"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9440,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9440,""play_offset_ms"":10140,""score"":100,""Album"":""Love Story"",""Genre"":""Pop"",""title"":""007528.mp3.db"",""bucket_id"":""22150"",""Artist"":""Monk Turner"",""acrid"":""fb520c47c78208b5fab47dfe4159fbf1"",""Title"":""Game"",""Comment"":"""",""Track Number"":"""",""duration_ms"":29740}]},""result_type"":0,""cost_time"":0.63899993896484,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007528,Pop,10,band,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":2.066999912262,""metadata"":{""custom_files"":[{""Title"":""Game"",""Artist"":""Monk Turner"",""acrid"":""fb520c47c78208b5fab47dfe4159fbf1"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""bucket_id"":""22150"",""duration_ms"":29740,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9480,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9480,""play_offset_ms"":9560,""Album"":""Love Story"",""title"":""007528.mp3.db""}],""timestamp_utc"":""2024-06-11 23:12:57""}}
"
007528,Pop,10,chorus,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":1.1560001373291,""metadata"":{""timestamp_utc"":""2024-06-11 23:12:58"",""custom_files"":[{""Genre"":""Pop"",""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9120,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9120,""play_offset_ms"":9700,""Album"":""Love Story"",""bucket_id"":""22150"",""duration_ms"":29740,""Title"":""Game"",""Artist"":""Monk Turner"",""title"":""007528.mp3.db"",""acrid"":""fb520c47c78208b5fab47dfe4159fbf1"",""Comment"":"""",""Track Number"":""""}]},""result_type"":0}
"
007529,Pop,10,flanger,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""cost_time"":3.0039999485016,""metadata"":{""timestamp_utc"":""2024-06-11 23:13:03"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9440,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9440,""play_offset_ms"":9600,""Album"":""Love Story"",""bucket_id"":""22150"",""duration_ms"":29620,""Title"":""Seeking"",""Artist"":""Monk Turner"",""acrid"":""f9009a930c7c5b8dc0a7a61785436057"",""title"":""007529.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop""}]},""result_type"":0}
"
007529,Pop,10,echo,"{""metadata"":{""timestamp_utc"":""2024-06-11 23:13:04"",""custom_files"":[{""acrid"":""f9009a930c7c5b8dc0a7a61785436057"",""db_end_time_offset_ms"":9760,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9760,""play_offset_ms"":10060,""score"":100,""Title"":""Seeking"",""Artist"":""Monk Turner"",""Album"":""Love Story"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""db_begin_time_offset_ms"":0,""title"":""007529.mp3.db"",""bucket_id"":""22150"",""duration_ms"":29620}]},""result_type"":0,""cost_time"":0.71399998664856,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007529,Pop,10,band,"{""cost_time"":1.8220000267029,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9480,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9480,""play_offset_ms"":9500,""acrid"":""f9009a930c7c5b8dc0a7a61785436057"",""Album"":""Love Story"",""Title"":""Seeking"",""bucket_id"":""22150"",""Artist"":""Monk Turner"",""score"":100,""title"":""007529.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""duration_ms"":29620,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 23:13:06""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007529,Pop,10,chorus,"{""metadata"":{""timestamp_utc"":""2024-06-11 23:13:08"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9600,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9600,""play_offset_ms"":9520,""score"":100,""Title"":""Seeking"",""Artist"":""Monk Turner"",""Comment"":"""",""Track Number"":"""",""Genre"":""Pop"",""Album"":""Love Story"",""title"":""007529.mp3.db"",""acrid"":""f9009a930c7c5b8dc0a7a61785436057"",""bucket_id"":""22150"",""duration_ms"":29620}]},""result_type"":0,""cost_time"":0.67200016975403,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007548,Avant-Garde,10,flanger,"{""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""},""result_type"":0,""metadata"":{""timestamp_utc"":""2024-06-11 23:13:11"",""custom_files"":[{""Album"":""Symphony #2: Elementalities"",""title"":""007548.mp3.db"",""Title"":""First Movement"",""db_begin_time_offset_ms"":0,""Artist"":""Z'EV"",""sample_begin_time_offset_ms"":0,""acrid"":""d891422425e7ccf3bc0ff42cea750797"",""play_offset_ms"":9680,""Track Number"":"""",""Genre"":""Avant-Garde"",""score"":100,""bucket_id"":""22150"",""duration_ms"":29680,""db_end_time_offset_ms"":9240,""sample_end_time_offset_ms"":9240,""Comment"":""""}]},""cost_time"":1.8270001411438}
"
007548,Avant-Garde,10,echo,"{""status"":{""code"":0,""msg"":""Success"",""version"":""1.0""},""metadata"":{""timestamp_utc"":""2024-06-11 23:13:13"",""custom_files"":[{""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9120,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9120,""play_offset_ms"":10180,""Title"":""First Movement"",""Artist"":""Z'EV"",""Comment"":"""",""duration_ms"":29680,""Genre"":""Avant-Garde"",""acrid"":""d891422425e7ccf3bc0ff42cea750797"",""title"":""007548.mp3.db"",""Album"":""Symphony #2: Elementalities"",""bucket_id"":""22150"",""Track Number"":""""}]},""result_type"":0,""cost_time"":1.1090002059937}
"
007548,Avant-Garde,10,band,"{""cost_time"":1.8310000896454,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9500,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9500,""play_offset_ms"":9640,""Title"":""First Movement"",""Artist"":""Z'EV"",""Comment"":"""",""Track Number"":"""",""Genre"":""Avant-Garde"",""Album"":""Symphony #2: Elementalities"",""score"":100,""title"":""007548.mp3.db"",""acrid"":""d891422425e7ccf3bc0ff42cea750797"",""bucket_id"":""22150"",""duration_ms"":29680,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 23:13:15""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007548,Avant-Garde,10,chorus,"{""status"":{""version"":""1.0"",""msg"":""Success"",""code"":0},""result_type"":0,""cost_time"":2.1240000724792,""metadata"":{""custom_files"":[{""Artist"":""Z'EV"",""Comment"":"""",""acrid"":""d891422425e7ccf3bc0ff42cea750797"",""Genre"":""Avant-Garde"",""bucket_id"":""22150"",""duration_ms"":29680,""score"":100,""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9240,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9240,""play_offset_ms"":9620,""Album"":""Symphony #2: Elementalities"",""title"":""007548.mp3.db"",""Track Number"":"""",""Title"":""First Movement""}],""timestamp_utc"":""2024-06-11 23:13:17""}}
"
007554,Avant-Garde,10,flanger,"{""metadata"":{""timestamp_utc"":""2024-06-11 23:13:20"",""custom_files"":[{""acrid"":""cc22908fb4faf9155456e333e01bc08d"",""db_end_time_offset_ms"":9280,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9280,""play_offset_ms"":9660,""score"":100,""Title"":""Seventh Movement"",""Album"":""Symphony #2: Elementalities"",""Artist"":""Z'EV"",""title"":""007554.mp3.db"",""Comment"":"""",""Track Number"":"""",""Genre"":""Avant-Garde"",""db_begin_time_offset_ms"":0,""bucket_id"":""22150"",""duration_ms"":29740}]},""result_type"":0,""cost_time"":0.54900002479553,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007554,Avant-Garde,10,echo,"{""metadata"":{""timestamp_utc"":""2024-06-11 23:13:21"",""custom_files"":[{""db_begin_time_offset_ms"":0,""db_end_time_offset_ms"":9280,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9280,""play_offset_ms"":10200,""score"":100,""Artist"":""Z'EV"",""Comment"":"""",""Track Number"":"""",""Genre"":""Avant-Garde"",""title"":""007554.mp3.db"",""Album"":""Symphony #2: Elementalities"",""bucket_id"":""22150"",""acrid"":""cc22908fb4faf9155456e333e01bc08d"",""Title"":""Seventh Movement"",""duration_ms"":29740}]},""cost_time"":0.7590000629425,""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
007554,Avant-Garde,10,band,"{""cost_time"":1.9199998378754,""metadata"":{""custom_files"":[{""db_end_time_offset_ms"":9300,""sample_begin_time_offset_ms"":0,""sample_end_time_offset_ms"":9300,""play_offset_ms"":9680,""Title"":""Seventh Movement"",""Artist"":""Z'EV"",""Comment"":"""",""Track Number"":"""",""Genre"":""Avant-Garde"",""Album"":""Symphony #2: Elementalities"",""score"":100,""title"":""007554.mp3.db"",""acrid"":""cc22908fb4faf9155456e333e01bc08d"",""bucket_id"":""22150"",""duration_ms"":29740,""db_begin_time_offset_ms"":0}],""timestamp_utc"":""2024-06-11 23:13:23""},""result_type"":0,""status"":{""code"":0,""version"":""1.0"",""msg"":""Success""}}
"
