file,type,length,modification,result,match
010668,Industrial,10,original,Success,010668.mp3.db
010668,Industrial,10,original,Success,010668.mp3.db
010669,Industrial,10,original,Success,010669.mp3.db
010669,Industrial,10,original,Success,010669.mp3.db
010669,Industrial,10,original,Success,010669.mp3.db
010669,Industrial,10,original,Success,010669.mp3.db
010670,Industrial,10,original,Success,010670.mp3.db
010670,Industrial,10,original,Success,010670.mp3.db
010670,Industrial,10,original,Success,010670.mp3.db
010670,Industrial,10,original,Success,010670.mp3.db
010671,Industrial,10,original,Success,010671.mp3.db
010671,Industrial,10,original,Success,010671.mp3.db
010671,Industrial,10,original,Success,010671.mp3.db
010671,Industrial,10,original,Success,010671.mp3.db
010672,Industrial,10,original,Success,010672.mp3.db
010672,Industrial,10,original,Success,010672.mp3.db
010672,Industrial,10,original,Success,010672.mp3.db
010672,Industrial,10,original,Success,010672.mp3.db
010673,Industrial,10,original,Success,010673.mp3.db
010673,Industrial,10,original,Success,010673.mp3.db
010673,Industrial,10,original,Success,010673.mp3.db
010673,Industrial,10,original,Success,010673.mp3.db
010674,Industrial,10,original,Success,010674.mp3.db
010674,Industrial,10,original,Success,010674.mp3.db
010674,Industrial,10,original,Success,010674.mp3.db
010674,Industrial,10,original,Success,010674.mp3.db
010675,Industrial,10,original,No result,None
010675,Industrial,10,original,Success,010675.mp3.db
010675,Industrial,10,original,Success,010675.mp3.db
010675,Industrial,10,original,Success,010675.mp3.db
010676,Industrial,10,original,Success,010676.mp3.db
010676,Industrial,10,original,Success,010676.mp3.db
010676,Industrial,10,original,Success,010676.mp3.db
010676,Industrial,10,original,Success,010676.mp3.db
010677,Industrial,10,original,Success,010677.mp3.db
010677,Industrial,10,original,Success,010677.mp3.db
010677,Industrial,10,original,Success,010677.mp3.db
010677,Industrial,10,original,Success,010677.mp3.db
010678,Folk,10,original,Success,010678.mp3.db
010678,Folk,10,original,Success,010678.mp3.db
010678,Folk,10,original,Success,010678.mp3.db
010678,Folk,10,original,Success,010678.mp3.db
010679,Folk,10,original,Success,010679.mp3.db
010679,Folk,10,original,Success,010679.mp3.db
010679,Folk,10,original,Success,010679.mp3.db
010679,Folk,10,original,Success,010679.mp3.db
010682,Folk,10,original,Success,010682.mp3.db
010682,Folk,10,original,Success,010682.mp3.db
010682,Folk,10,original,Success,010682.mp3.db
010682,Folk,10,original,Success,010682.mp3.db
010684,Folk,10,original,Success,010684.mp3.db
010684,Folk,10,original,Success,010684.mp3.db
010684,Folk,10,original,Success,010684.mp3.db
010684,Folk,10,original,Success,010684.mp3.db
010693,Hip-Hop,10,original,Success,010693.mp3.db
010693,Hip-Hop,10,original,Success,010693.mp3.db
010693,Hip-Hop,10,original,Success,010693.mp3.db
010693,Hip-Hop,10,original,Success,010693.mp3.db
010694,Hip-Hop,10,original,Success,010694.mp3.db
010694,Hip-Hop,10,original,Success,010694.mp3.db
010694,Hip-Hop,10,original,Success,010694.mp3.db
010694,Hip-Hop,10,original,Success,010694.mp3.db
010695,Hip-Hop,10,original,Success,010695.mp3.db
010695,Hip-Hop,10,original,Success,010695.mp3.db
010695,Hip-Hop,10,original,Success,010695.mp3.db
010695,Hip-Hop,10,original,Success,010695.mp3.db
010696,Hip-Hop,10,original,Success,010696.mp3.db
010696,Hip-Hop,10,original,Success,010696.mp3.db
010696,Hip-Hop,10,original,Success,010696.mp3.db
010696,Hip-Hop,10,original,Success,010696.mp3.db
010697,Hip-Hop,10,original,Success,010697.mp3.db
010697,Hip-Hop,10,original,Success,010697.mp3.db
010697,Hip-Hop,10,original,Success,010697.mp3.db
010697,Hip-Hop,10,original,Success,010697.mp3.db
010698,Hip-Hop,10,original,Success,010698.mp3.db
010698,Hip-Hop,10,original,Success,010698.mp3.db
010698,Hip-Hop,10,original,Success,010698.mp3.db
010698,Hip-Hop,10,original,Success,010698.mp3.db
010699,Hip-Hop,10,original,Success,010699.mp3.db
010699,Hip-Hop,10,original,Success,010699.mp3.db
010699,Hip-Hop,10,original,Success,010699.mp3.db
010699,Hip-Hop,10,original,Success,010699.mp3.db
010805,EDM,10,original,Success,010805.mp3.db
010805,EDM,10,original,Success,010805.mp3.db
010805,EDM,10,original,Success,010805.mp3.db
010805,EDM,10,original,Success,010805.mp3.db
010806,EDM,10,original,Success,010806.mp3.db
010806,EDM,10,original,Success,010806.mp3.db
010806,EDM,10,original,Success,010806.mp3.db
010806,EDM,10,original,Success,010806.mp3.db
010807,EDM,10,original,Success,010807.mp3.db
010807,EDM,10,original,Success,010807.mp3.db
010807,EDM,10,original,Success,010807.mp3.db
010807,EDM,10,original,Success,010807.mp3.db
010808,EDM,10,original,Success,010808.mp3.db
010808,EDM,10,original,Success,010808.mp3.db
010808,EDM,10,original,Success,010808.mp3.db
010808,EDM,10,original,Success,010808.mp3.db
010809,EDM,10,original,Success,010809.mp3.db
010809,EDM,10,original,Success,010809.mp3.db
010809,EDM,10,original,Success,010809.mp3.db
010809,EDM,10,original,Success,010809.mp3.db
010810,EDM,10,original,Success,010810.mp3.db
010810,EDM,10,original,Success,010810.mp3.db
010810,EDM,10,original,Success,010810.mp3.db
010810,EDM,10,original,Success,010810.mp3.db
010983,Avant-Garde,10,original,Success,010983.mp3.db
010983,Avant-Garde,10,original,Success,010983.mp3.db
010983,Avant-Garde,10,original,Success,010983.mp3.db
010983,Avant-Garde,10,original,Success,010983.mp3.db
010992,Folk,10,original,Success,010992.mp3.db
010992,Folk,10,original,Success,010992.mp3.db
010992,Folk,10,original,Success,010992.mp3.db
010992,Folk,10,original,Success,010992.mp3.db
010993,Folk,10,original,Success,010993.mp3.db
010993,Folk,10,original,Success,010993.mp3.db
010993,Folk,10,original,Success,010993.mp3.db
010993,Folk,10,original,Success,010993.mp3.db
011019,Audio Collage,10,original,Success,011019.mp3.db
011019,Audio Collage,10,original,Success,011019.mp3.db
011019,Audio Collage,10,original,Success,011019.mp3.db
011019,Audio Collage,10,original,Success,011019.mp3.db
011020,Audio Collage,10,original,Success,011020.mp3.db
011020,Audio Collage,10,original,Success,011020.mp3.db
011020,Audio Collage,10,original,Success,011020.mp3.db
011020,Audio Collage,10,original,Success,011020.mp3.db
011059,Folk,10,original,Success,011059.mp3.db
011059,Folk,10,original,Success,011059.mp3.db
011059,Folk,10,original,Success,011059.mp3.db
011059,Folk,10,original,Success,011059.mp3.db
011198,Jazz,10,original,Success,011198.mp3.db
011198,Jazz,10,original,Success,011198.mp3.db
011198,Jazz,10,original,Success,011198.mp3.db
011198,Jazz,10,original,Success,011198.mp3.db
011199,Jazz,10,original,Success,011199.mp3.db
011199,Jazz,10,original,Success,011199.mp3.db
011199,Jazz,10,original,Success,011199.mp3.db
011199,Jazz,10,original,Success,011199.mp3.db
011200,Jazz,10,original,Success,011200.mp3.db
011200,Jazz,10,original,Success,011200.mp3.db
011200,Jazz,10,original,Success,011200.mp3.db
011200,Jazz,10,original,Success,011200.mp3.db
011204,Hip-Hop,10,original,Success,011204.mp3.db
011204,Hip-Hop,10,original,Success,011204.mp3.db
011204,Hip-Hop,10,original,Success,011204.mp3.db
011204,Hip-Hop,10,original,Success,011204.mp3.db
011206,Jazz,10,original,Success,011206.mp3.db
011206,Jazz,10,original,Success,011206.mp3.db
011206,Jazz,10,original,Success,011206.mp3.db
011206,Jazz,10,original,Success,011206.mp3.db
011234,Avant-Garde,10,original,Success,011234.mp3.db
011234,Avant-Garde,10,original,Success,011234.mp3.db
011234,Avant-Garde,10,original,Success,011234.mp3.db
011234,Avant-Garde,10,original,Success,011234.mp3.db
011237,Avant-Garde,10,original,Success,011237.mp3.db
011237,Avant-Garde,10,original,Success,011237.mp3.db
011237,Avant-Garde,10,original,Success,011237.mp3.db
011237,Avant-Garde,10,original,Success,011237.mp3.db
011239,Avant-Garde,10,original,Success,011239.mp3.db
011239,Avant-Garde,10,original,Success,011239.mp3.db
011239,Avant-Garde,10,original,Success,011239.mp3.db
011239,Avant-Garde,10,original,Success,011239.mp3.db
011242,Avant-Garde,10,original,Success,011242.mp3.db
011242,Avant-Garde,10,original,Success,011242.mp3.db
011242,Avant-Garde,10,original,Success,011242.mp3.db
011242,Avant-Garde,10,original,Success,011242.mp3.db
011261,Experimental Pop,10,original,Success,011261.mp3.db
011261,Experimental Pop,10,original,Success,011261.mp3.db
011261,Experimental Pop,10,original,Success,011261.mp3.db
011261,Experimental Pop,10,original,Success,011261.mp3.db
011262,Other,10,original,Success,011262.mp3.db
011262,Other,10,original,Success,011262.mp3.db
011262,Other,10,original,Success,011262.mp3.db
011262,Other,10,original,Success,011262.mp3.db
011264,Other,10,original,Success,011264.mp3.db
011264,Other,10,original,Success,011264.mp3.db
011264,Other,10,original,Success,011264.mp3.db
011264,Other,10,original,Success,011264.mp3.db
011268,Indie,10,original,Success,011268.mp3.db
011268,Indie,10,original,Success,011268.mp3.db
011268,Indie,10,original,Success,011268.mp3.db
011268,Indie,10,original,Success,011268.mp3.db
011298,Hip-Hop,10,original,Success,011298.mp3.db
011298,Hip-Hop,10,original,Success,011298.mp3.db
011298,Hip-Hop,10,original,Success,011298.mp3.db
011298,Hip-Hop,10,original,Success,011298.mp3.db
011299,Hip-Hop,10,original,Success,011299.mp3.db
011299,Hip-Hop,10,original,Success,011299.mp3.db
011299,Hip-Hop,10,original,Success,011299.mp3.db
011299,Hip-Hop,10,original,Success,011299.mp3.db
011306,Rock,10,original,Success,011306.mp3.db
011306,Rock,10,original,Success,011306.mp3.db
011306,Rock,10,original,Success,011306.mp3.db
011306,Rock,10,original,Success,011306.mp3.db
011333,Experimental,10,original,Success,011333.mp3.db
011333,Experimental,10,original,Success,011333.mp3.db
011333,Experimental,10,original,Success,011333.mp3.db
011333,Experimental,10,original,Success,011333.mp3.db
011334,Experimental,10,original,Success,011334.mp3.db
011334,Experimental,10,original,Success,011334.mp3.db
011334,Experimental,10,original,Success,011334.mp3.db
011334,Experimental,10,original,Success,011334.mp3.db
011503,Folk,10,original,Success,011503.mp3.db
011503,Folk,10,original,Success,011503.mp3.db
011503,Folk,10,original,Success,011503.mp3.db
011503,Folk,10,original,Success,011503.mp3.db
011504,Folk,10,original,Success,011504.mp3.db
011504,Folk,10,original,Success,011504.mp3.db
011504,Folk,10,original,Success,011504.mp3.db
011504,Folk,10,original,Success,011504.mp3.db
011505,Folk,10,original,Success,011505.mp3.db
011505,Folk,10,original,Success,011505.mp3.db
011505,Folk,10,original,Success,011505.mp3.db
011505,Folk,10,original,Success,011505.mp3.db
011508,Folk,10,original,Success,011508.mp3.db
011508,Folk,10,original,Success,011508.mp3.db
011508,Folk,10,original,Success,011508.mp3.db
011508,Folk,10,original,Success,011508.mp3.db
011544,Avant-Garde,10,original,Success,011544.mp3.db
011544,Avant-Garde,10,original,Success,011544.mp3.db
011544,Avant-Garde,10,original,Success,011544.mp3.db
011544,Avant-Garde,10,original,Success,011544.mp3.db
011638,Electronic,10,original,Success,011638.mp3.db
011638,Electronic,10,original,Success,011638.mp3.db
011638,Electronic,10,original,Success,011638.mp3.db
011638,Electronic,10,original,Success,011638.mp3.db
011671,Latin America,10,original,Success,011671.mp3.db
011671,Latin America,10,original,Success,011671.mp3.db
011671,Latin America,10,original,Success,011671.mp3.db
011671,Latin America,10,original,Success,011671.mp3.db
011672,Latin America,10,original,Success,011672.mp3.db
011672,Latin America,10,original,Success,011672.mp3.db
011672,Latin America,10,original,Success,011672.mp3.db
011672,Latin America,10,original,Success,011672.mp3.db
011673,Latin America,10,original,Success,011673.mp3.db
011673,Latin America,10,original,Success,011673.mp3.db
011673,Latin America,10,original,Success,011673.mp3.db
011673,Latin America,10,original,Success,011673.mp3.db
011674,Latin America,10,original,Success,011674.mp3.db
011674,Latin America,10,original,Success,011674.mp3.db
011674,Latin America,10,original,Success,011674.mp3.db
011674,Latin America,10,original,Success,011674.mp3.db
011675,Latin America,10,original,Success,011675.mp3.db
011675,Latin America,10,original,Success,011675.mp3.db
011675,Latin America,10,original,Success,011675.mp3.db
011675,Latin America,10,original,Success,011675.mp3.db
011677,Latin America,10,original,Success,011677.mp3.db
011677,Latin America,10,original,Success,011677.mp3.db
011677,Latin America,10,original,Success,011677.mp3.db
011677,Latin America,10,original,Success,011677.mp3.db
011679,Latin America,10,original,Success,011679.mp3.db
011679,Latin America,10,original,Success,011679.mp3.db
011679,Latin America,10,original,Success,011679.mp3.db
011679,Latin America,10,original,Success,011679.mp3.db
011681,Latin America,10,original,Success,011681.mp3.db
011681,Latin America,10,original,Success,011681.mp3.db
011681,Latin America,10,original,Success,011681.mp3.db
011681,Latin America,10,original,Success,011681.mp3.db
011682,Latin America,10,original,Success,011682.mp3.db
011682,Latin America,10,original,Success,011682.mp3.db
011682,Latin America,10,original,Success,011682.mp3.db
011682,Latin America,10,original,Success,011682.mp3.db
011683,Latin America,10,original,Success,011683.mp3.db
011683,Latin America,10,original,Success,011683.mp3.db
011683,Latin America,10,original,Success,011683.mp3.db
011683,Latin America,10,original,Success,011683.mp3.db
011763,Hip-Hop,10,original,Success,011763.mp3.db
011763,Hip-Hop,10,original,Success,011763.mp3.db
011763,Hip-Hop,10,original,Success,011763.mp3.db
011763,Hip-Hop,10,original,Success,011763.mp3.db
011764,Hip-Hop,10,original,Success,011764.mp3.db
011764,Hip-Hop,10,original,Success,011764.mp3.db
011764,Hip-Hop,10,original,Success,011764.mp3.db
011764,Hip-Hop,10,original,Success,011764.mp3.db
011765,Hip-Hop,10,original,Success,011765.mp3.db
011765,Hip-Hop,10,original,Success,011765.mp3.db
011765,Hip-Hop,10,original,Success,011765.mp3.db
011765,Hip-Hop,10,original,Success,011765.mp3.db
011766,Hip-Hop,10,original,Success,011766.mp3.db
011766,Hip-Hop,10,original,Success,011766.mp3.db
011766,Hip-Hop,10,original,Success,011766.mp3.db
011766,Hip-Hop,10,original,Success,011766.mp3.db
011767,Hip-Hop,10,original,Success,011767.mp3.db
011767,Hip-Hop,10,original,Success,011767.mp3.db
011767,Hip-Hop,10,original,Success,011767.mp3.db
011767,Hip-Hop,10,original,Success,011767.mp3.db
011768,Hip-Hop,10,original,Success,011768.mp3.db
011768,Hip-Hop,10,original,Success,011768.mp3.db
011768,Hip-Hop,10,original,Success,011768.mp3.db
011768,Hip-Hop,10,original,Success,011768.mp3.db
011769,Hip-Hop,10,original,Success,011769.mp3.db
011769,Hip-Hop,10,original,Success,011769.mp3.db
011769,Hip-Hop,10,original,Success,011769.mp3.db
011769,Hip-Hop,10,original,Success,011769.mp3.db
011770,Hip-Hop,10,original,Success,011770.mp3.db
011770,Hip-Hop,10,original,Success,011770.mp3.db
011770,Hip-Hop,10,original,Success,011770.mp3.db
011770,Hip-Hop,10,original,Success,011770.mp3.db
011771,Hip-Hop,10,original,Success,011771.mp3.db
011771,Hip-Hop,10,original,Success,011771.mp3.db
011771,Hip-Hop,10,original,Success,011771.mp3.db
011771,Hip-Hop,10,original,Success,011771.mp3.db
011772,Hip-Hop,10,original,Success,011772.mp3.db
011772,Hip-Hop,10,original,Success,011772.mp3.db
011772,Hip-Hop,10,original,Success,011772.mp3.db
011772,Hip-Hop,10,original,Success,011772.mp3.db
011773,Hip-Hop,10,original,Success,011773.mp3.db
011773,Hip-Hop,10,original,Success,011773.mp3.db
011773,Hip-Hop,10,original,Success,011773.mp3.db
011773,Hip-Hop,10,original,Success,011773.mp3.db
011774,Hip-Hop,10,original,Success,011774.mp3.db
011774,Hip-Hop,10,original,Success,011774.mp3.db
011774,Hip-Hop,10,original,Success,011774.mp3.db
011774,Hip-Hop,10,original,Success,011774.mp3.db
011775,Hip-Hop,10,original,Success,011775.mp3.db
011775,Hip-Hop,10,original,Success,011775.mp3.db
011775,Hip-Hop,10,original,Success,011775.mp3.db
011775,Hip-Hop,10,original,Success,011775.mp3.db
011776,Hip-Hop,10,original,Success,011776.mp3.db
011776,Hip-Hop,10,original,Success,011776.mp3.db
011776,Hip-Hop,10,original,Success,011776.mp3.db
011776,Hip-Hop,10,original,Success,011776.mp3.db
011777,Hip-Hop,10,original,Success,011777.mp3.db
011777,Hip-Hop,10,original,Success,011777.mp3.db
011777,Hip-Hop,10,original,Success,011777.mp3.db
011777,Hip-Hop,10,original,Success,011777.mp3.db
011778,Hip-Hop,10,original,Success,011778.mp3.db
011778,Hip-Hop,10,original,Success,011778.mp3.db
011778,Hip-Hop,10,original,Success,011778.mp3.db
011778,Hip-Hop,10,original,Success,011778.mp3.db
011779,Hip-Hop,10,original,Success,011779.mp3.db
011779,Hip-Hop,10,original,Success,011779.mp3.db
011779,Hip-Hop,10,original,Success,011779.mp3.db
011779,Hip-Hop,10,original,Success,011779.mp3.db
011780,Hip-Hop,10,original,Success,011780.mp3.db
011780,Hip-Hop,10,original,Success,011780.mp3.db
011780,Hip-Hop,10,original,Success,011780.mp3.db
011780,Hip-Hop,10,original,Success,011780.mp3.db
011781,Hip-Hop,10,original,Success,011781.mp3.db
011781,Hip-Hop,10,original,Success,011781.mp3.db
011781,Hip-Hop,10,original,Success,011781.mp3.db
011781,Hip-Hop,10,original,Success,011781.mp3.db
011782,Hip-Hop,10,original,Success,011782.mp3.db
011782,Hip-Hop,10,original,Success,011782.mp3.db
011782,Hip-Hop,10,original,Success,011782.mp3.db
011782,Hip-Hop,10,original,Success,011782.mp3.db
011783,Hip-Hop,10,original,Success,011783.mp3.db
011783,Hip-Hop,10,original,Success,011783.mp3.db
011783,Hip-Hop,10,original,Success,011783.mp3.db
011783,Hip-Hop,10,original,Success,011783.mp3.db
011784,Hip-Hop,10,original,Success,011784.mp3.db
011784,Hip-Hop,10,original,Success,011784.mp3.db
011784,Hip-Hop,10,original,Success,011784.mp3.db
011784,Hip-Hop,10,original,Success,011784.mp3.db
011785,Hip-Hop,10,original,Success,011785.mp3.db
011785,Hip-Hop,10,original,Success,011785.mp3.db
011785,Hip-Hop,10,original,Success,011785.mp3.db
011785,Hip-Hop,10,original,Success,011785.mp3.db
011786,Hip-Hop,10,original,Success,011786.mp3.db
011786,Hip-Hop,10,original,Success,011786.mp3.db
011786,Hip-Hop,10,original,Success,011786.mp3.db
011786,Hip-Hop,10,original,Success,011786.mp3.db
011787,Hip-Hop,10,original,Success,011787.mp3.db
011787,Hip-Hop,10,original,Success,011787.mp3.db
011787,Hip-Hop,10,original,Success,011787.mp3.db
011787,Hip-Hop,10,original,Success,011787.mp3.db
011788,Hip-Hop,10,original,Success,011788.mp3.db
011788,Hip-Hop,10,original,Success,011788.mp3.db
011788,Hip-Hop,10,original,Success,011788.mp3.db
011788,Hip-Hop,10,original,Success,011788.mp3.db
011789,Hip-Hop,10,original,Success,011789.mp3.db
011789,Hip-Hop,10,original,Success,011789.mp3.db
011789,Hip-Hop,10,original,Success,011789.mp3.db
011789,Hip-Hop,10,original,Success,011789.mp3.db
011790,Hip-Hop,10,original,Success,011790.mp3.db
011790,Hip-Hop,10,original,Success,011790.mp3.db
011790,Hip-Hop,10,original,Success,011790.mp3.db
011790,Hip-Hop,10,original,Success,011790.mp3.db
011791,Hip-Hop,10,original,Success,011791.mp3.db
011791,Hip-Hop,10,original,Success,011791.mp3.db
011791,Hip-Hop,10,original,Success,011791.mp3.db
011791,Hip-Hop,10,original,Success,011791.mp3.db
011792,Hip-Hop,10,original,Success,011792.mp3.db
011792,Hip-Hop,10,original,Success,011792.mp3.db
011792,Hip-Hop,10,original,Success,011792.mp3.db
011792,Hip-Hop,10,original,Success,011792.mp3.db
011793,Hip-Hop,10,original,Success,011793.mp3.db
011793,Hip-Hop,10,original,Success,011793.mp3.db
011793,Hip-Hop,10,original,Success,011793.mp3.db
011793,Hip-Hop,10,original,Success,011793.mp3.db
011794,Hip-Hop,10,original,Success,011794.mp3.db
011794,Hip-Hop,10,original,Success,011794.mp3.db
011794,Hip-Hop,10,original,Success,011794.mp3.db
011794,Hip-Hop,10,original,Success,011794.mp3.db
011795,Hip-Hop,10,original,Success,011795.mp3.db
011795,Hip-Hop,10,original,Success,011795.mp3.db
011795,Hip-Hop,10,original,Success,011795.mp3.db
011795,Hip-Hop,10,original,Success,011795.mp3.db
011803,Hip-Hop,10,original,Success,011803.mp3.db
011803,Hip-Hop,10,original,Success,011803.mp3.db
011803,Hip-Hop,10,original,Success,011803.mp3.db
011803,Hip-Hop,10,original,Success,011803.mp3.db
011818,Hip-Hop,10,original,Success,011818.mp3.db
011818,Hip-Hop,10,original,Success,011818.mp3.db
011818,Hip-Hop,10,original,Success,011818.mp3.db
011818,Hip-Hop,10,original,Success,011818.mp3.db
011839,Hip-Hop,10,original,Success,011839.mp3.db
011839,Hip-Hop,10,original,Success,011839.mp3.db
011839,Hip-Hop,10,original,Success,011839.mp3.db
011839,Hip-Hop,10,original,Success,011839.mp3.db
011861,Hip-Hop,10,original,Success,011861.mp3.db
011861,Hip-Hop,10,original,Success,011861.mp3.db
011861,Hip-Hop,10,original,Success,011861.mp3.db
011861,Hip-Hop,10,original,Success,011861.mp3.db
011862,Hip-Hop,10,original,Success,011862.mp3.db
011862,Hip-Hop,10,original,Success,011862.mp3.db
011862,Hip-Hop,10,original,Success,011862.mp3.db
011862,Hip-Hop,10,original,Success,011862.mp3.db
011867,Hip-Hop,10,original,Success,011867.mp3.db
011867,Hip-Hop,10,original,Success,011867.mp3.db
011867,Hip-Hop,10,original,Success,011867.mp3.db
011867,Hip-Hop,10,original,Success,011867.mp3.db
011868,Hip-Hop,10,original,Success,011868.mp3.db
011868,Hip-Hop,10,original,Success,011868.mp3.db
011868,Hip-Hop,10,original,Success,011868.mp3.db
011868,Hip-Hop,10,original,Success,011868.mp3.db
011916,Hip-Hop,10,original,Success,011916.mp3.db
011916,Hip-Hop,10,original,Success,011916.mp3.db
011916,Hip-Hop,10,original,Success,011916.mp3.db
011916,Hip-Hop,10,original,Success,011916.mp3.db
011917,Hip-Hop,10,original,Success,011917.mp3.db
011917,Hip-Hop,10,original,Success,011917.mp3.db
011917,Hip-Hop,10,original,Success,011917.mp3.db
011917,Hip-Hop,10,original,Success,011917.mp3.db
011918,Hip-Hop,10,original,Success,011918.mp3.db
011918,Hip-Hop,10,original,Success,011918.mp3.db
011918,Hip-Hop,10,original,Success,011918.mp3.db
011918,Hip-Hop,10,original,Success,011918.mp3.db
011919,Hip-Hop,10,original,Success,011919.mp3.db
011919,Hip-Hop,10,original,Success,011919.mp3.db
011919,Hip-Hop,10,original,Success,011919.mp3.db
011919,Hip-Hop,10,original,Success,011919.mp3.db
011920,Hip-Hop,10,original,Success,011920.mp3.db
011920,Hip-Hop,10,original,Success,011920.mp3.db
011920,Hip-Hop,10,original,Success,011920.mp3.db
011920,Hip-Hop,10,original,Success,011920.mp3.db
011921,Hip-Hop,10,original,Success,011921.mp3.db
011921,Hip-Hop,10,original,Success,011921.mp3.db
011921,Hip-Hop,10,original,Success,011921.mp3.db
011921,Hip-Hop,10,original,Success,011921.mp3.db
011922,Hip-Hop,10,original,Success,011922.mp3.db
011922,Hip-Hop,10,original,Success,011922.mp3.db
011922,Hip-Hop,10,original,Success,011922.mp3.db
011922,Hip-Hop,10,original,Success,011922.mp3.db
011933,Rock,10,original,Success,011933.mp3.db
011933,Rock,10,original,Success,011933.mp3.db
011933,Rock,10,original,Success,011933.mp3.db
011933,Rock,10,original,Success,011933.mp3.db
011937,Pop,10,original,Success,011937.mp3.db
011937,Pop,10,original,Success,011937.mp3.db
011937,Pop,10,original,Success,011937.mp3.db
011937,Pop,10,original,Success,011937.mp3.db
011942,Drum and Bass,10,original,Success,011942.mp3.db
011942,Drum and Bass,10,original,Success,011942.mp3.db
011942,Drum and Bass,10,original,Success,011942.mp3.db
011942,Drum and Bass,10,original,Success,011942.mp3.db
011946,Patriotic,10,original,Success,011946.mp3.db
011946,Patriotic,10,original,Success,011946.mp3.db
011946,Patriotic,10,original,Success,011946.mp3.db
011946,Patriotic,10,original,Success,011946.mp3.db
011947,Patriotic,10,original,Success,011947.mp3.db
011947,Patriotic,10,original,Success,011947.mp3.db
011947,Patriotic,10,original,Success,011947.mp3.db
011947,Patriotic,10,original,Success,011947.mp3.db
011951,Patriotic,10,original,Success,011951.mp3.db
011951,Patriotic,10,original,Success,011951.mp3.db
011951,Patriotic,10,original,Success,011951.mp3.db
011951,Patriotic,10,original,Success,011951.mp3.db
012045,Folk,10,original,Success,012045.mp3.db
012045,Folk,10,original,Success,012045.mp3.db
012045,Folk,10,original,Success,012045.mp3.db
012045,Folk,10,original,Success,012045.mp3.db
012046,Folk,10,original,Success,012046.mp3.db
012046,Folk,10,original,Success,012046.mp3.db
012046,Folk,10,original,Success,012046.mp3.db
012046,Folk,10,original,Success,012046.mp3.db
012047,Folk,10,original,Success,012047.mp3.db
012047,Folk,10,original,Success,012047.mp3.db
012047,Folk,10,original,Success,012047.mp3.db
012047,Folk,10,original,Success,012047.mp3.db
012048,Folk,10,original,Success,012048.mp3.db
012048,Folk,10,original,Success,012048.mp3.db
012048,Folk,10,original,Success,012048.mp3.db
012048,Folk,10,original,Success,012048.mp3.db
012049,Folk,10,original,Success,012049.mp3.db
012049,Folk,10,original,Success,012049.mp3.db
012049,Folk,10,original,Success,012049.mp3.db
012049,Folk,10,original,Success,012049.mp3.db
012050,Folk,10,original,Success,012050.mp3.db
012050,Folk,10,original,Success,012050.mp3.db
012050,Folk,10,original,Success,012050.mp3.db
012050,Folk,10,original,Success,012050.mp3.db
012051,Folk,10,original,Success,012051.mp3.db
012051,Folk,10,original,Success,012051.mp3.db
012051,Folk,10,original,Success,012051.mp3.db
012051,Folk,10,original,Success,012051.mp3.db
012052,Folk,10,original,Success,012052.mp3.db
012052,Folk,10,original,Success,012052.mp3.db
012052,Folk,10,original,Success,012052.mp3.db
012052,Folk,10,original,Success,012052.mp3.db
012053,Folk,10,original,Success,012053.mp3.db
012053,Folk,10,original,Success,012053.mp3.db
012053,Folk,10,original,Success,012053.mp3.db
012053,Folk,10,original,Success,012053.mp3.db
012058,Folk,10,original,Success,012058.mp3.db
012058,Folk,10,original,Success,012058.mp3.db
012058,Folk,10,original,Success,012058.mp3.db
012058,Folk,10,original,Success,012058.mp3.db
012059,Folk,10,original,Success,012059.mp3.db
012059,Folk,10,original,Success,012059.mp3.db
012059,Folk,10,original,Success,012059.mp3.db
012059,Folk,10,original,Success,012059.mp3.db
012060,Folk,10,original,No result,None
012060,Folk,10,original,No result,None
012060,Folk,10,original,No result,None
012060,Folk,10,original,No result,None
012061,Folk,10,original,No result,None
012061,Folk,10,original,No result,None
012061,Folk,10,original,No result,None
012061,Folk,10,original,No result,None
012062,Folk,10,original,No result,None
012062,Folk,10,original,No result,None
012062,Folk,10,original,No result,None
012062,Folk,10,original,No result,None
012064,Folk,10,original,No result,None
012064,Folk,10,original,No result,None
012064,Folk,10,original,No result,None
012064,Folk,10,original,No result,None
012065,Folk,10,original,No result,None
012065,Folk,10,original,No result,None
012065,Folk,10,original,No result,None
012065,Folk,10,original,No result,None
012066,Folk,10,original,No result,None
012066,Folk,10,original,No result,None
012066,Folk,10,original,No result,None
012066,Folk,10,original,No result,None
012067,Folk,10,original,No result,None
012067,Folk,10,original,No result,None
012067,Folk,10,original,No result,None
012067,Folk,10,original,No result,None
012109,International,10,original,No result,None
012109,International,10,original,No result,None
012109,International,10,original,No result,None
012109,International,10,original,No result,None
012146,Electronic,10,original,No result,None
012146,Electronic,10,original,No result,None
012146,Electronic,10,original,No result,None
012146,Electronic,10,original,No result,None
012147,Electronic,10,original,No result,None
012147,Electronic,10,original,No result,None
012147,Electronic,10,original,No result,None
012147,Electronic,10,original,No result,None
012173,Beat Music,10,original,No result,None
012173,Beat Music,10,original,No result,None
012173,Beat Music,10,original,No result,None
012173,Beat Music,10,original,No result,None
012174,Beat Music,10,original,No result,None
012174,Beat Music,10,original,No result,None
012174,Beat Music,10,original,No result,None
012174,Beat Music,10,original,No result,None
012179,Beat Music,10,original,No result,None
